customer_id,age,gender,region,product,category,purchase_channel,payment_method,order_value_inr,rating,issue_type,issue_resolved,feedback,review,customer_emotion,customer_happy,review_date
CUST07789,60,Female,South,Monitor,Computers,Marketplace,Debit Card,1355.99,5,Late Delivery,No,Great value for money. The monitor is easy to use and performs really well.,Happy customer. I would recommend it.,Happy,Yes,2026-02-09
CUST07790,32,Other,North,Laptop,Computers,Website,Debit Card,785.52,2,None,Yes,The laptop stopped working sooner than expected and support was slow.,Disappointed with the purchase.,Sad,No,2026-03-16
CUST07791,58,Female,South,Camera,Photography,Mobile App,Credit Card,1825.16,3,Poor Quality,No,The camera stopped working sooner than expected and support was slow.,Disappointed with the purchase.,Sad,No,2025-12-31
CUST07792,31,Male,South,Speaker,Audio,Mobile App,UPI,441.97,5,Support Delay,No,Great value for money. The speaker is easy to use and performs really well.,Happy customer. I would recommend it.,Happy,Yes,2025-07-02
CUST07793,45,Female,East,Smartwatch,Wearables,Mobile App,Credit Card,935.56,5,Damaged Product,Yes,I am very happy with the smartwatch. The quality is excellent and it works perfectly.,Excellent product and smooth experience.,Happy,Yes,2025-03-11
CUST07794,36,Other,Central,Speaker,Audio,Website,Cash on Delivery,1573.89,2,Damaged Product,No,The speaker stopped working sooner than expected and support was slow.,Disappointed with the purchase.,Sad,No,2026-02-09
CUST07795,36,Male,East,Headphones,Audio,Marketplace,UPI,909.66,2,Late Delivery,No,Worst purchase ever! The headphones is defective and nobody resolved my complaint.,I am furious with the service.,Angry,No,2025-03-18
CUST07796,66,Female,North,Laptop,Computers,Mobile App,Net Banking,958.73,5,None,No,Loved the laptop! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2025-07-21
CUST07797,21,Other,North,Smartphone,Electronics,Store,Cash on Delivery,1002.69,5,Poor Quality,No,"Wow, the smartphone arrived much earlier than promised.",Unexpectedly fast delivery.,Surprise,Yes,2026-06-23
CUST07798,47,Female,South,Smartphone,Electronics,Mobile App,Net Banking,637.06,4,Damaged Product,Yes,Loved the smartphone! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2026-01-01
CUST07799,50,Male,Central,Mouse,Accessories,Mobile App,UPI,2352.03,5,Late Delivery,No,Loved the mouse! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2026-03-21
CUST07800,65,Male,Central,Camera,Photography,Store,Debit Card,565.82,5,Late Delivery,Yes,I am very happy with the camera. The quality is excellent and it works perfectly.,Excellent product and smooth experience.,Happy,Yes,2025-11-18
CUST07801,53,Other,Central,Mouse,Accessories,Marketplace,Debit Card,1348.57,5,Damaged Product,No,I am very happy with the mouse. The quality is excellent and it works perfectly.,Excellent product and smooth experience.,Happy,Yes,2026-03-02
CUST07802,51,Other,Central,Monitor,Computers,Marketplace,Debit Card,1434.93,4,Poor Quality,Yes,Loved the monitor! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2025-11-18
CUST07803,39,Male,Central,Keyboard,Accessories,Marketplace,Cash on Delivery,591.93,4,Support Delay,No,I was surprised by the features and performance of the keyboard.,The product surprised me in a good way.,Surprise,Yes,2025-12-03
CUST07804,41,Other,Central,Keyboard,Accessories,Store,UPI,1150.0,5,Poor Quality,Yes,Loved the keyboard! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2025-10-08
CUST07805,56,Other,Central,Mouse,Accessories,Website,Cash on Delivery,607.13,5,Poor Quality,No,Great value for money. The mouse is easy to use and performs really well.,Happy customer. I would recommend it.,Happy,Yes,2025-05-03
CUST07806,50,Male,West,Camera,Photography,Marketplace,UPI,2708.57,4,Poor Quality,No,I am very happy with the camera. The quality is excellent and it works perfectly.,Excellent product and smooth experience.,Happy,Yes,2026-06-24
CUST07807,25,Male,East,Tablet,Electronics,Mobile App,Cash on Delivery,523.11,1,Support Delay,Yes,Worst purchase ever! The tablet is defective and nobody resolved my complaint.,I am furious with the service.,Angry,No,2025-01-23
CUST07808,56,Male,South,Keyboard,Accessories,Store,Debit Card,716.92,1,None,No,This is unacceptable. I received the wrong keyboard.,Very angry and frustrated.,Angry,No,2026-01-26
CUST07809,54,Other,Central,Headphones,Audio,Website,Debit Card,494.85,5,Wrong Item,No,Loved the headphones! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2025-04-11
CUST07810,27,Male,Central,Mouse,Accessories,Marketplace,UPI,453.73,5,Late Delivery,Yes,Loved the mouse! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2026-03-01
CUST07811,37,Other,West,Smartwatch,Wearables,Mobile App,Debit Card,3084.95,5,None,No,Loved the smartwatch! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2025-06-16
CUST07812,58,Female,North,Laptop,Computers,Marketplace,UPI,1560.57,5,Damaged Product,No,I am very happy with the laptop. The quality is excellent and it works perfectly.,Excellent product and smooth experience.,Happy,Yes,2026-06-12
CUST07813,33,Other,East,Camera,Photography,Store,Cash on Delivery,1201.34,5,Wrong Item,No,Great value for money. The camera is easy to use and performs really well.,Happy customer. I would recommend it.,Happy,Yes,2026-01-05
CUST07814,50,Female,South,Monitor,Computers,Mobile App,Credit Card,715.67,4,Support Delay,Yes,Loved the monitor! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2025-09-15
CUST07815,51,Male,South,Tablet,Electronics,Mobile App,Net Banking,1978.21,5,Support Delay,No,Great value for money. The tablet is easy to use and performs really well.,Happy customer. I would recommend it.,Happy,Yes,2026-04-11
CUST07816,19,Other,West,Smartwatch,Wearables,Website,Cash on Delivery,641.79,3,Wrong Item,Yes,I expected better quality from this smartwatch.,I feel let down by the product.,Sad,No,2025-10-25
CUST07817,65,Other,West,Speaker,Audio,Mobile App,UPI,1836.96,4,Late Delivery,No,Great value for money. The speaker is easy to use and performs really well.,Happy customer. I would recommend it.,Happy,Yes,2025-04-16
CUST07818,60,Female,West,Mouse,Accessories,Website,Credit Card,621.95,4,Wrong Item,Yes,"Wow, the mouse arrived much earlier than promised.",Unexpectedly fast delivery.,Surprise,Yes,2026-01-05
CUST07819,20,Male,South,Smartphone,Electronics,Mobile App,Cash on Delivery,721.31,5,Late Delivery,Yes,I was surprised by the features and performance of the smartphone.,The product surprised me in a good way.,Surprise,Yes,2026-01-12
CUST07820,21,Female,East,Tablet,Electronics,Marketplace,UPI,1795.22,2,Late Delivery,No,I am disappointed with the tablet. It did not meet my expectations.,The experience made me unhappy.,Sad,No,2025-10-01
CUST07821,36,Other,North,Camera,Photography,Store,Debit Card,1922.7,4,Wrong Item,Yes,I am very happy with the camera. The quality is excellent and it works perfectly.,Excellent product and smooth experience.,Happy,Yes,2026-01-10
CUST07822,23,Female,Central,Smartphone,Electronics,Store,UPI,1617.05,5,Damaged Product,Yes,I am very happy with the smartphone. The quality is excellent and it works perfectly.,Excellent product and smooth experience.,Happy,Yes,2025-09-08
CUST07823,46,Male,North,Camera,Photography,Mobile App,Credit Card,554.3,4,Damaged Product,No,Loved the camera! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2025-09-29
CUST07824,51,Male,West,Keyboard,Accessories,Mobile App,Debit Card,820.27,2,Damaged Product,No,Worst purchase ever! The keyboard is defective and nobody resolved my complaint.,I am furious with the service.,Angry,No,2026-06-10
CUST07825,19,Male,West,Smartphone,Electronics,Marketplace,Credit Card,1214.37,4,Support Delay,No,I am very happy with the smartphone. The quality is excellent and it works perfectly.,Excellent product and smooth experience.,Happy,Yes,2025-02-12
CUST07826,36,Female,Central,Laptop,Computers,Website,Net Banking,631.42,1,Poor Quality,Yes,This is unacceptable. I received the wrong laptop.,Very angry and frustrated.,Angry,No,2026-04-17
CUST07827,36,Other,East,Monitor,Computers,Store,UPI,2673.45,4,None,Yes,I did not expect the monitor to be this good. What a pleasant surprise!,Surprisingly better than expected.,Surprise,Yes,2026-02-12
CUST07828,59,Other,Central,Tablet,Electronics,Marketplace,UPI,230.15,5,Wrong Item,No,Great value for money. The tablet is easy to use and performs really well.,Happy customer. I would recommend it.,Happy,Yes,2025-11-07
CUST07829,21,Male,Central,Speaker,Audio,Website,Cash on Delivery,661.04,2,Late Delivery,No,The speaker stopped working sooner than expected and support was slow.,Disappointed with the purchase.,Sad,No,2025-02-16
CUST07830,26,Other,Central,Laptop,Computers,Website,Debit Card,787.44,5,Wrong Item,No,Loved the laptop! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2026-06-22
CUST07831,47,Male,West,Smartwatch,Wearables,Website,Credit Card,172.68,4,Wrong Item,Yes,Great value for money. The smartwatch is easy to use and performs really well.,Happy customer. I would recommend it.,Happy,Yes,2025-07-01
CUST07832,26,Female,Central,Monitor,Computers,Website,Net Banking,442.5,5,None,Yes,I am very happy with the monitor. The quality is excellent and it works perfectly.,Excellent product and smooth experience.,Happy,Yes,2025-04-22
CUST07833,70,Male,East,Tablet,Electronics,Marketplace,Cash on Delivery,1646.55,5,None,No,Great value for money. The tablet is easy to use and performs really well.,Happy customer. I would recommend it.,Happy,Yes,2025-12-14
CUST07834,44,Other,North,Camera,Photography,Store,UPI,1118.43,4,Late Delivery,No,"Wow, the camera arrived much earlier than promised.",Unexpectedly fast delivery.,Surprise,Yes,2025-11-23
CUST07835,27,Male,East,Smartwatch,Wearables,Store,Cash on Delivery,3048.91,5,Poor Quality,No,Great value for money. The smartwatch is easy to use and performs really well.,Happy customer. I would recommend it.,Happy,Yes,2025-08-13
CUST07836,65,Other,East,Monitor,Computers,Marketplace,Debit Card,2994.09,5,None,No,I am very happy with the monitor. The quality is excellent and it works perfectly.,Excellent product and smooth experience.,Happy,Yes,2026-04-04
CUST07837,53,Other,East,Speaker,Audio,Store,Credit Card,1453.14,2,Wrong Item,Yes,I am disappointed with the speaker. It did not meet my expectations.,The experience made me unhappy.,Sad,No,2025-02-11
CUST07838,27,Male,East,Headphones,Audio,Website,Debit Card,1344.27,1,Support Delay,No,Worst purchase ever! The headphones is defective and nobody resolved my complaint.,I am furious with the service.,Angry,No,2026-01-04
CUST07839,69,Female,South,Laptop,Computers,Marketplace,Net Banking,1144.65,4,Damaged Product,Yes,I am very happy with the laptop. The quality is excellent and it works perfectly.,Excellent product and smooth experience.,Happy,Yes,2026-06-27
CUST07840,64,Male,South,Camera,Photography,Website,Cash on Delivery,195.23,5,Late Delivery,Yes,"Wow, the camera arrived much earlier than promised.",Unexpectedly fast delivery.,Surprise,Yes,2025-05-20
CUST07841,34,Female,South,Keyboard,Accessories,Website,Cash on Delivery,442.99,2,Poor Quality,No,The keyboard stopped working sooner than expected and support was slow.,Disappointed with the purchase.,Sad,No,2025-09-25
CUST07842,37,Other,West,Headphones,Audio,Store,Cash on Delivery,1170.8,5,Support Delay,No,I am very happy with the headphones. The quality is excellent and it works perfectly.,Excellent product and smooth experience.,Happy,Yes,2025-10-16
CUST07843,57,Other,East,Tablet,Electronics,Store,Credit Card,1636.67,4,Late Delivery,No,Great value for money. The tablet is easy to use and performs really well.,Happy customer. I would recommend it.,Happy,Yes,2026-01-31
CUST07844,45,Other,East,Headphones,Audio,Store,Debit Card,1323.83,4,Late Delivery,No,Loved the headphones! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2026-05-10
CUST07845,42,Male,North,Speaker,Audio,Mobile App,Net Banking,613.94,1,Damaged Product,No,Worst purchase ever! The speaker is defective and nobody resolved my complaint.,I am furious with the service.,Angry,No,2025-04-01
CUST07846,33,Male,South,Smartwatch,Wearables,Marketplace,Credit Card,2016.89,2,None,No,I am disappointed with the smartwatch. It did not meet my expectations.,The experience made me unhappy.,Sad,No,2026-03-01
CUST07847,58,Male,North,Headphones,Audio,Store,Net Banking,2874.37,1,Poor Quality,No,Worst purchase ever! The headphones is defective and nobody resolved my complaint.,I am furious with the service.,Angry,No,2025-05-20
CUST07848,42,Female,West,Laptop,Computers,Mobile App,Cash on Delivery,2017.66,3,Poor Quality,Yes,I am disappointed with the laptop. It did not meet my expectations.,The experience made me unhappy.,Sad,No,2026-04-25
CUST07849,26,Male,South,Keyboard,Accessories,Mobile App,Credit Card,2086.49,5,Support Delay,No,I am very happy with the keyboard. The quality is excellent and it works perfectly.,Excellent product and smooth experience.,Happy,Yes,2026-06-23
CUST07850,25,Female,East,Camera,Photography,Marketplace,Net Banking,762.42,5,Wrong Item,No,I am very happy with the camera. The quality is excellent and it works perfectly.,Excellent product and smooth experience.,Happy,Yes,2026-05-07
CUST07851,44,Other,North,Tablet,Electronics,Mobile App,UPI,2206.93,4,Support Delay,Yes,I am very happy with the tablet. The quality is excellent and it works perfectly.,Excellent product and smooth experience.,Happy,Yes,2025-01-05
CUST07852,56,Other,East,Smartwatch,Wearables,Mobile App,Credit Card,1205.61,1,Poor Quality,Yes,Worst purchase ever! The smartwatch is defective and nobody resolved my complaint.,I am furious with the service.,Angry,No,2025-05-05
CUST07853,31,Male,South,Keyboard,Accessories,Mobile App,Debit Card,1529.22,1,Support Delay,Yes,Worst purchase ever! The keyboard is defective and nobody resolved my complaint.,I am furious with the service.,Angry,No,2025-04-16
CUST07854,39,Other,East,Mouse,Accessories,Marketplace,Credit Card,1390.66,4,Late Delivery,No,I am very happy with the mouse. The quality is excellent and it works perfectly.,Excellent product and smooth experience.,Happy,Yes,2026-05-11
CUST07855,29,Female,Central,Laptop,Computers,Mobile App,Net Banking,1013.37,2,Wrong Item,Yes,The laptop stopped working sooner than expected and support was slow.,Disappointed with the purchase.,Sad,No,2025-05-25
CUST07856,39,Other,Central,Smartphone,Electronics,Mobile App,Net Banking,627.03,5,Late Delivery,No,Loved the smartphone! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2026-04-23
CUST07857,42,Female,East,Camera,Photography,Website,Debit Card,1039.62,5,None,Yes,I am very happy with the camera. The quality is excellent and it works perfectly.,Excellent product and smooth experience.,Happy,Yes,2026-05-23
CUST07858,49,Female,Central,Camera,Photography,Store,Net Banking,2082.65,5,Wrong Item,Yes,Great value for money. The camera is easy to use and performs really well.,Happy customer. I would recommend it.,Happy,Yes,2025-10-09
CUST07859,36,Male,Central,Keyboard,Accessories,Website,UPI,823.07,5,None,No,I am very happy with the keyboard. The quality is excellent and it works perfectly.,Excellent product and smooth experience.,Happy,Yes,2026-06-01
CUST07860,39,Other,East,Monitor,Computers,Store,Credit Card,1959.95,4,Damaged Product,Yes,I am very happy with the monitor. The quality is excellent and it works perfectly.,Excellent product and smooth experience.,Happy,Yes,2025-10-06
CUST07861,19,Female,West,Smartwatch,Wearables,Website,Debit Card,1770.64,5,Wrong Item,Yes,Loved the smartwatch! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2026-06-05
CUST07862,55,Female,South,Smartphone,Electronics,Store,Credit Card,902.97,5,Late Delivery,Yes,Loved the smartphone! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2026-01-21
CUST07863,67,Male,South,Keyboard,Accessories,Marketplace,Net Banking,2704.63,5,Late Delivery,Yes,Loved the keyboard! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2026-06-30
CUST07864,40,Other,North,Headphones,Audio,Mobile App,Net Banking,870.35,2,Wrong Item,No,I am disappointed with the headphones. It did not meet my expectations.,The experience made me unhappy.,Sad,No,2026-03-15
CUST07865,70,Other,Central,Monitor,Computers,Store,UPI,2925.46,4,Wrong Item,No,I am very happy with the monitor. The quality is excellent and it works perfectly.,Excellent product and smooth experience.,Happy,Yes,2026-03-09
CUST07866,62,Other,West,Monitor,Computers,Store,Cash on Delivery,1454.16,5,Poor Quality,No,I did not expect the monitor to be this good. What a pleasant surprise!,Surprisingly better than expected.,Surprise,Yes,2025-07-24
CUST07867,63,Male,South,Camera,Photography,Website,Credit Card,1085.38,4,Late Delivery,No,I am very happy with the camera. The quality is excellent and it works perfectly.,Excellent product and smooth experience.,Happy,Yes,2025-01-06
CUST07868,66,Female,West,Laptop,Computers,Mobile App,Cash on Delivery,615.8,5,Support Delay,Yes,I am very happy with the laptop. The quality is excellent and it works perfectly.,Excellent product and smooth experience.,Happy,Yes,2025-08-26
CUST07869,28,Female,North,Headphones,Audio,Marketplace,Cash on Delivery,1035.49,5,Support Delay,Yes,Loved the headphones! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2025-08-19
CUST07870,25,Other,North,Laptop,Computers,Mobile App,UPI,960.6,5,Damaged Product,Yes,I am very happy with the laptop. The quality is excellent and it works perfectly.,Excellent product and smooth experience.,Happy,Yes,2025-07-18
CUST07871,27,Other,East,Mouse,Accessories,Marketplace,Net Banking,484.01,1,Damaged Product,Yes,This is unacceptable. I received the wrong mouse.,Very angry and frustrated.,Angry,No,2025-08-15
CUST07872,43,Female,East,Laptop,Computers,Store,Debit Card,951.99,5,Damaged Product,Yes,Loved the laptop! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2026-04-23
CUST07873,51,Other,South,Tablet,Electronics,Website,UPI,650.36,5,Damaged Product,No,I did not expect the tablet to be this good. What a pleasant surprise!,Surprisingly better than expected.,Surprise,Yes,2025-12-31
CUST07874,42,Female,Central,Headphones,Audio,Mobile App,Net Banking,1605.03,4,Support Delay,No,"Wow, the headphones arrived much earlier than promised.",Unexpectedly fast delivery.,Surprise,Yes,2026-02-17
CUST07875,18,Male,West,Monitor,Computers,Mobile App,UPI,2563.38,2,Wrong Item,Yes,I am disappointed with the monitor. It did not meet my expectations.,The experience made me unhappy.,Sad,No,2026-02-09
CUST07876,25,Other,North,Camera,Photography,Website,Net Banking,493.98,2,Wrong Item,No,I am disappointed with the camera. It did not meet my expectations.,The experience made me unhappy.,Sad,No,2025-10-21
CUST07877,23,Female,West,Headphones,Audio,Store,Net Banking,3337.58,3,Late Delivery,No,I expected better quality from this headphones.,I feel let down by the product.,Sad,No,2025-09-18
CUST07878,65,Female,Central,Speaker,Audio,Marketplace,Cash on Delivery,1008.72,4,Support Delay,No,Loved the speaker! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2026-06-23
CUST07879,21,Other,Central,Mouse,Accessories,Mobile App,Debit Card,581.86,2,Damaged Product,Yes,I expected better quality from this mouse.,I feel let down by the product.,Sad,No,2026-04-09
CUST07880,58,Female,North,Keyboard,Accessories,Marketplace,Cash on Delivery,1794.61,5,Late Delivery,Yes,I am very happy with the keyboard. The quality is excellent and it works perfectly.,Excellent product and smooth experience.,Happy,Yes,2025-02-05
CUST07881,24,Female,South,Speaker,Audio,Website,Credit Card,820.41,5,None,No,Great value for money. The speaker is easy to use and performs really well.,Happy customer. I would recommend it.,Happy,Yes,2025-05-07
CUST07882,19,Female,Central,Camera,Photography,Marketplace,UPI,1039.89,4,Poor Quality,Yes,Loved the camera! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2026-01-07
CUST07883,23,Other,South,Smartphone,Electronics,Marketplace,UPI,843.21,2,Damaged Product,Yes,The smartphone stopped working sooner than expected and support was slow.,Disappointed with the purchase.,Sad,No,2025-01-20
CUST07884,59,Male,Central,Monitor,Computers,Mobile App,Credit Card,644.92,4,Wrong Item,Yes,I did not expect the monitor to be this good. What a pleasant surprise!,Surprisingly better than expected.,Surprise,Yes,2025-01-12
CUST07885,35,Female,Central,Keyboard,Accessories,Website,Net Banking,1755.66,5,Poor Quality,Yes,Loved the keyboard! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2025-08-30
CUST07886,60,Male,South,Speaker,Audio,Marketplace,UPI,910.42,1,Poor Quality,No,Worst purchase ever! The speaker is defective and nobody resolved my complaint.,I am furious with the service.,Angry,No,2025-08-31
CUST07887,51,Other,East,Smartwatch,Wearables,Store,Debit Card,431.03,5,Late Delivery,No,Loved the smartwatch! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2025-01-18
CUST07888,31,Female,North,Camera,Photography,Store,Credit Card,1568.99,5,Damaged Product,No,Loved the camera! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2025-12-14
CUST07889,59,Female,Central,Smartwatch,Wearables,Mobile App,Net Banking,500.88,5,Support Delay,Yes,Great value for money. The smartwatch is easy to use and performs really well.,Happy customer. I would recommend it.,Happy,Yes,2025-11-26
CUST07890,41,Male,North,Laptop,Computers,Mobile App,Credit Card,518.21,5,Poor Quality,No,Loved the laptop! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2025-12-14
CUST07891,43,Male,South,Headphones,Audio,Website,Debit Card,2380.81,4,Support Delay,No,Great value for money. The headphones is easy to use and performs really well.,Happy customer. I would recommend it.,Happy,Yes,2025-08-29
CUST07892,41,Other,East,Speaker,Audio,Marketplace,UPI,503.9,2,None,Yes,I expected better quality from this speaker.,I feel let down by the product.,Sad,No,2025-03-02
CUST07893,53,Male,West,Laptop,Computers,Store,Credit Card,243.3,1,Poor Quality,No,Worst purchase ever! The laptop is defective and nobody resolved my complaint.,I am furious with the service.,Angry,No,2026-06-05
CUST07894,69,Other,Central,Headphones,Audio,Marketplace,UPI,1643.95,5,Wrong Item,Yes,Great value for money. The headphones is easy to use and performs really well.,Happy customer. I would recommend it.,Happy,Yes,2026-06-01
CUST07895,69,Female,West,Keyboard,Accessories,Website,Debit Card,900.08,3,Support Delay,Yes,I am disappointed with the keyboard. It did not meet my expectations.,The experience made me unhappy.,Sad,No,2025-04-10
CUST07896,36,Male,Central,Headphones,Audio,Website,Debit Card,951.96,2,Wrong Item,Yes,Worst purchase ever! The headphones is defective and nobody resolved my complaint.,I am furious with the service.,Angry,No,2025-04-05
CUST07897,56,Male,East,Tablet,Electronics,Store,UPI,893.88,1,Late Delivery,Yes,I am extremely angry. The tablet arrived damaged and support did not help.,Terrible service and unacceptable experience.,Angry,No,2025-10-06
CUST07898,18,Female,Central,Monitor,Computers,Marketplace,Credit Card,1274.85,2,Late Delivery,Yes,I expected better quality from this monitor.,I feel let down by the product.,Sad,No,2025-01-21
CUST07899,55,Female,North,Smartphone,Electronics,Website,Cash on Delivery,672.32,4,Late Delivery,No,Great value for money. The smartphone is easy to use and performs really well.,Happy customer. I would recommend it.,Happy,Yes,2025-12-07
CUST07900,33,Female,North,Smartwatch,Wearables,Website,Debit Card,2862.57,4,None,No,I was surprised by the features and performance of the smartwatch.,The product surprised me in a good way.,Surprise,Yes,2025-11-14
CUST07901,24,Male,Central,Mouse,Accessories,Marketplace,UPI,420.08,3,None,Yes,The mouse stopped working sooner than expected and support was slow.,Disappointed with the purchase.,Sad,No,2026-05-07
CUST07902,20,Other,South,Keyboard,Accessories,Marketplace,UPI,1464.35,5,Support Delay,No,Great value for money. The keyboard is easy to use and performs really well.,Happy customer. I would recommend it.,Happy,Yes,2025-02-06
CUST07903,35,Female,North,Keyboard,Accessories,Website,Net Banking,1664.66,5,None,Yes,I am very happy with the keyboard. The quality is excellent and it works perfectly.,Excellent product and smooth experience.,Happy,Yes,2026-06-02
CUST07904,68,Male,West,Tablet,Electronics,Marketplace,Credit Card,669.3,1,Poor Quality,Yes,Worst purchase ever! The tablet is defective and nobody resolved my complaint.,I am furious with the service.,Angry,No,2025-12-03
CUST07905,25,Other,East,Keyboard,Accessories,Marketplace,Cash on Delivery,563.73,5,Wrong Item,No,Great value for money. The keyboard is easy to use and performs really well.,Happy customer. I would recommend it.,Happy,Yes,2026-02-18
CUST07906,59,Male,North,Smartwatch,Wearables,Website,Net Banking,2124.23,5,Wrong Item,No,I was surprised by the features and performance of the smartwatch.,The product surprised me in a good way.,Surprise,Yes,2025-11-16
CUST07907,41,Male,Central,Camera,Photography,Store,Credit Card,575.9,5,None,Yes,Great value for money. The camera is easy to use and performs really well.,Happy customer. I would recommend it.,Happy,Yes,2026-01-16
CUST07908,33,Female,South,Tablet,Electronics,Store,Cash on Delivery,739.27,2,Late Delivery,Yes,I am extremely angry. The tablet arrived damaged and support did not help.,Terrible service and unacceptable experience.,Angry,No,2025-01-20
CUST07909,38,Male,East,Smartphone,Electronics,Store,Credit Card,1952.28,5,Late Delivery,Yes,Loved the smartphone! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2025-04-04
CUST07910,35,Male,North,Laptop,Computers,Marketplace,Cash on Delivery,1121.68,2,Support Delay,No,I am disappointed with the laptop. It did not meet my expectations.,The experience made me unhappy.,Sad,No,2026-05-04
CUST07911,41,Male,South,Smartphone,Electronics,Website,Debit Card,340.99,5,Wrong Item,No,I was surprised by the features and performance of the smartphone.,The product surprised me in a good way.,Surprise,Yes,2026-06-25
CUST07912,37,Male,West,Monitor,Computers,Mobile App,UPI,3413.82,5,Damaged Product,Yes,Loved the monitor! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2026-02-25
CUST07913,58,Other,South,Smartwatch,Wearables,Mobile App,Net Banking,777.04,2,None,No,I expected better quality from this smartwatch.,I feel let down by the product.,Sad,No,2025-11-30
CUST07914,67,Other,Central,Mouse,Accessories,Marketplace,Cash on Delivery,844.05,5,None,No,I am very happy with the mouse. The quality is excellent and it works perfectly.,Excellent product and smooth experience.,Happy,Yes,2025-04-04
CUST07915,50,Other,South,Headphones,Audio,Store,Cash on Delivery,1294.99,5,Late Delivery,No,Great value for money. The headphones is easy to use and performs really well.,Happy customer. I would recommend it.,Happy,Yes,2025-12-20
CUST07916,40,Female,East,Speaker,Audio,Marketplace,Cash on Delivery,1646.32,4,Wrong Item,Yes,I am very happy with the speaker. The quality is excellent and it works perfectly.,Excellent product and smooth experience.,Happy,Yes,2025-04-29
CUST07917,45,Other,Central,Mouse,Accessories,Store,UPI,3923.42,2,Damaged Product,No,This is unacceptable. I received the wrong mouse.,Very angry and frustrated.,Angry,No,2025-04-14
CUST07918,44,Other,Central,Speaker,Audio,Website,Cash on Delivery,372.77,5,Late Delivery,Yes,Loved the speaker! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2025-04-29
CUST07919,33,Female,East,Tablet,Electronics,Website,Credit Card,1875.95,4,Poor Quality,Yes,Great value for money. The tablet is easy to use and performs really well.,Happy customer. I would recommend it.,Happy,Yes,2025-07-05
CUST07920,21,Male,East,Keyboard,Accessories,Mobile App,UPI,1777.49,5,Wrong Item,Yes,Great value for money. The keyboard is easy to use and performs really well.,Happy customer. I would recommend it.,Happy,Yes,2025-12-20
CUST07921,36,Female,Central,Mouse,Accessories,Store,UPI,1003.09,2,Poor Quality,Yes,The mouse stopped working sooner than expected and support was slow.,Disappointed with the purchase.,Sad,No,2025-11-04
CUST07922,44,Female,West,Laptop,Computers,Mobile App,UPI,1829.37,2,None,No,Worst purchase ever! The laptop is defective and nobody resolved my complaint.,I am furious with the service.,Angry,No,2025-06-01
CUST07923,57,Female,Central,Monitor,Computers,Website,Credit Card,2012.79,5,Damaged Product,No,Great value for money. The monitor is easy to use and performs really well.,Happy customer. I would recommend it.,Happy,Yes,2025-12-20
CUST07924,18,Female,West,Laptop,Computers,Store,UPI,446.63,5,Late Delivery,Yes,I am very happy with the laptop. The quality is excellent and it works perfectly.,Excellent product and smooth experience.,Happy,Yes,2025-02-01
CUST07925,29,Female,North,Camera,Photography,Store,Net Banking,3419.84,4,None,No,I was surprised by the features and performance of the camera.,The product surprised me in a good way.,Surprise,Yes,2025-05-24
CUST07926,42,Other,South,Keyboard,Accessories,Store,Net Banking,398.14,4,Damaged Product,No,Loved the keyboard! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2025-10-03
